Date,Consumption,Wind,Solar,Wind+Solar,wind_speed_germany_avg,temperature_air_mean_2m_germany_avg,sunshine_duration_germany_avg
02-10-2012,1341.518,92.795,93.685,186.48,3.022222222,13.03,20520
03-10-2012,1050.358,193.172,80.507,273.679,4.625,13.97,13464
04-10-2012,1295.24,201.346,32.022,233.368,4.5,11.89,2520
05-10-2012,1301.788,294.49,49.942,344.432,5.2375,12.24,8172
06-10-2012,1113.446,154.938,66.6,221.538,4.2,12.28,7308
07-10-2012,1027.417,171.56,61.118,232.678,3.622222222,9.52,13680
08-10-2012,1375.652,92.568,91.612,184.18,2.6625,8.58,20268
09-10-2012,1361.404,157.111,55.154,212.265,3.125,8.55,15732
10-10-2012,1384.403,65.638,58.662,124.3,2.4,7.14,10080
11-10-2012,1397.344,57.024,79.517,136.541,2.65,8.21,18180
12-10-2012,1372.991,176.347,37.393,213.74,4.3375,9.09,8064
13-10-2012,1121.499,156.457,82.872,239.329,4.1125,9.43,19728
14-10-2012,1047.719,126.81,61.109,187.919,3.55,8.92,10332
15-10-2012,1380.24,137.071,25.597,162.668,4.0875,8.26,4680
16-10-2012,1413.963,201.362,84.46,285.822,4.375,8.21,21096
17-10-2012,1388.308,167.088,74.323,241.411,4.125,10.83,15012
18-10-2012,1381.724,155.672,83.526,239.198,3.6125,14.2,22752
19-10-2012,1375.547,90.76,93.02,183.78,2.977777778,15.09,29844
20-10-2012,1168.811,45.203,76.978,122.181,2.111111111,14.44,21456
21-10-2012,1060.869,55.262,66.725,121.987,2.622222222,13.4,19944
22-10-2012,1405.445,46.393,40.382,86.775,3.044444444,12.26,9396
23-10-2012,1441.192,22.802,21.399,44.201,2.75,10.59,5040
24-10-2012,1448.872,6.511,24.754,31.265,2.05,10.09,7164
25-10-2012,1403.636,132.831,33.74,166.571,3.1,8.96,3204
26-10-2012,1404.185,60.856,33.863,94.719,3.125,4.68,12348
27-10-2012,1164.625,106.14,23.867,130.007,3.7,1.7,9324
28-10-2012,1099.838,58.526,42.338,100.864,2.575,0.95,22680
29-10-2012,1424.552,197.507,38.387,235.894,3.925,1.48,12348
30-10-2012,1435.027,85.701,28.748,114.449,3.6,4.81,5904
31-10-2012,1355.282,139.938,78.264,218.202,3.7,5.51,22572
01-11-2012,1203.44,210.011,39.264,249.275,4.388888889,6.48,5148
02-11-2012,1279.542,265.631,53.529,319.16,5.566666667,7.5,11304
03-11-2012,1159.109,177.733,40.342,218.075,4.066666667,7.35,5904
04-11-2012,1083.503,134.767,39.01,173.777,3.822222222,7.35,5688
05-11-2012,1395.877,169.791,30.928,200.719,4.644444444,6.86,2988
06-11-2012,1413.766,237.431,41.647,279.078,4.7,5.44,12852
07-11-2012,1396.033,350.668,12.582,363.25,6,8.12,612
08-11-2012,1433.24,265.225,28.366,293.591,4.711111111,8.29,2448
09-11-2012,1440.597,93.936,46.927,140.863,3.155555556,7.9,5472
10-11-2012,1199.434,124.796,14.87,139.666,3.511111111,8.39,1764
11-11-2012,1092.889,103.796,12.474,116.27,2.966666667,8.68,4788
12-11-2012,1438.307,86.022,22.594,108.616,2.688888889,6.06,4356
13-11-2012,1473.801,66.407,49.625,116.032,2.666666667,4.7,17028
14-11-2012,1476.42,38.975,37.485,76.46,2.766666667,4.54,16128
15-11-2012,1502.454,9.939,23.553,33.492,1.933333333,1.18,1224
16-11-2012,1477.412,17.42,18.569,35.989,2.65,1.34,288
17-11-2012,1222.197,70.995,30.54,101.535,3.2,2.24,6732
18-11-2012,1129.849,26.863,22.562,49.425,2.088888889,4.84,2196
19-11-2012,1455.709,57.051,31.021,88.072,2.6,4.93,9612
20-11-2012,1489.107,68.824,16.956,85.78,3.077777778,4.71,7920
21-11-2012,1470.526,138.909,24.365,163.274,4.188888889,4.74,3780
22-11-2012,1459.517,163.918,30.971,194.889,3.555555556,6.83,15048
23-11-2012,1437.137,151.645,22.02,173.665,3.4,5.08,2484
24-11-2012,1231.409,46.389,26.24,72.629,2.288888889,6.5,2340
25-11-2012,1079.007,361.542,30.175,391.717,5.644444444,8.66,6372
26-11-2012,1428.538,136.14,17.684,153.824,3.622222222,7,7992
27-11-2012,1485.639,41.651,10.596,52.247,2.288888889,7.19,900
28-11-2012,1497.182,35.352,6.598,41.95,2.566666667,5.1,72
29-11-2012,1451.572,173.696,4.901,178.597,4.7,2.98,144
30-11-2012,1451.958,61.722,16.812,78.534,2.766666667,0.93,6372
01-12-2012,1243.897,97.66,18.084,115.744,3.144444444,0.02,3420
02-12-2012,1151.585,63.02,8.789,71.809,3.844444444,0.37,864
03-12-2012,1484.956,142.974,13.421,156.395,4.6,0.45,6120
04-12-2012,1469.941,257.595,9.724,267.319,5.311111111,2.6,1224
05-12-2012,1507.404,111.197,15.454,126.651,4.022222222,-0.18,9252
06-12-2012,1502.183,170.551,13.026,183.577,4.3,-1.95,9108
07-12-2012,1519.663,124.988,12.946,137.934,3.722222222,-3.71,10476
08-12-2012,1301.548,42.738,15.514,58.252,2.233333333,-5.71,11268
09-12-2012,1156.396,302.536,5.943,308.479,5.344444444,-1.3,540
10-12-2012,1515.692,198.226,4.487,202.713,5.422222222,0.54,72
11-12-2012,1520.748,135.903,5.715,141.618,4.1,-2.19,5472
12-12-2012,1566.704,44.771,7.319,52.09,2.566666667,-3.76,7236
13-12-2012,1554.672,71.046,7.62,78.666,3.144444444,-3.52,5652
14-12-2012,1468.353,222.317,6.415,228.732,4.255555556,-0.31,576
15-12-2012,1220.238,207.756,10.427,218.183,4.422222222,4.86,2700
16-12-2012,1132.311,116.814,13.838,130.652,4.055555556,5.34,576
17-12-2012,1441.662,46.772,12.489,59.261,3.233333333,4.64,2088
18-12-2012,1460.691,21.142,11.398,32.54,2.322222222,3.81,504
19-12-2012,1441.022,18.254,11.011,29.265,1.977777778,2.72,1116
20-12-2012,1380.22,188.807,17.17,205.977,4.288888889,1.3,648
21-12-2012,1317.366,148.144,6.018,154.162,4.188888889,0.36,0
22-12-2012,1136.842,116.165,10.184,126.349,3.944444444,1.24,72
23-12-2012,1031.437,256.785,4.071,260.856,6.211111111,5.6,0
24-12-2012,990.706,239.102,26.68,265.782,4.044444444,8.43,3996
25-12-2012,899.827,309.542,22.342,331.884,5.611111111,8.96,3132
26-12-2012,909.618,331.664,17.098,348.762,6.088888889,6.98,2988
27-12-2012,1068.617,302.195,13.111,315.306,6.033333333,6.61,2772
28-12-2012,1109.424,152.562,24.007,176.569,3.933333333,1.97,10476
29-12-2012,1014.55,294.502,38.122,332.624,4.744444444,6.85,9108
30-12-2012,936.786,412.921,27.255,440.176,6.422222222,6.68,7128
31-12-2012,969.81,446.492,25.097,471.589,6.244444444,7.27,2664
01-01-2013,906.91,262.438,14.218,276.656,4.988888889,5.89,36
02-01-2013,1160.174,224.867,26.01,250.877,4.444444444,4.29,3924
03-01-2013,1199.565,387.143,6.058,393.201,5.766666667,6.49,0
04-01-2013,1198.952,342.443,4.976,347.419,6.077777778,7.84,0
05-01-2013,1108.271,140.41,4.97,145.38,4.9,6.81,144
06-01-2013,1035.316,154.668,4.634,159.302,4.711111111,6.4,36
07-01-2013,1364.084,30.297,13.157,43.454,2.677777778,5.36,1188
08-01-2013,1397.75,75.277,9.969,85.246,3.544444444,5.12,252
09-01-2013,1408.435,119.894,10.947,130.841,3.533333333,5.05,144
10-01-2013,1388.447,165.976,9.919,175.895,4.444444444,2.7,468
11-01-2013,1390.838,63.7,21.582,85.282,3.188888889,-0.79,5832
12-01-2013,1192.418,33.461,20.777,54.238,2.355555556,-2.3,8676
13-01-2013,1112.38,40.547,14.552,55.099,2.755555556,-2.95,3348
14-01-2013,1441.257,35.342,6.421,41.763,2.611111111,-4.08,720
15-01-2013,1476.054,33.946,15.377,49.323,2.633333333,-4.03,4716
16-01-2013,1480.289,18.155,4.583,22.738,2.855555556,-3.9,1368
17-01-2013,1471.693,49.389,1.974,51.363,3.1,-2.62,108
18-01-2013,1451.346,100.481,1.968,102.449,3.377777778,-2.95,720
19-01-2013,1236.529,160.448,3.311,163.759,4.766666667,-5.28,3240
20-01-2013,1162.583,185.719,4.096,189.815,4.311111111,-4.64,1116
21-01-2013,1437.83,205.819,2.483,208.302,4.125,-3.09,144
22-01-2013,1485.679,68.172,3.581,71.753,2.555555556,-3.98,0
23-01-2013,1504.134,21.945,12.356,34.301,1.966666667,-4,3600
24-01-2013,1510.717,22.474,5.79,28.264,2.5,-4.17,36
25-01-2013,1492.223,45.723,8.451,54.174,2.3,-5.43,9432
26-01-2013,1246.039,167.507,13.496,181.003,4.122222222,-5.51,11088
27-01-2013,1140.584,237.773,10.153,247.926,4.366666667,0.53,684
28-01-2013,1410.84,225.44,21.711,247.151,4.133333333,2.78,6804
29-01-2013,1411.595,381.577,10.387,391.964,6.288888889,6.22,108
30-01-2013,1377.521,481.636,18.132,499.768,7.811111111,9.55,684
31-01-2013,1356.59,535.456,41.139,576.595,8.888888889,6.8,5832
01-02-2013,1379.097,214.528,12.716,227.244,5.011111111,5.62,0
02-02-2013,1188.274,176.115,21.702,197.817,4.7,2.1,4464
03-02-2013,1109.639,251.234,19.923,271.157,5.566666667,1.37,324
04-02-2013,1376.753,370.033,12.065,382.098,6.644444444,4.31,1080
05-02-2013,1400.332,295.974,28.417,324.391,6.2,2.8,3996
06-02-2013,1451.449,100.776,31.005,131.781,3.655555556,0.79,13428
07-02-2013,1457.147,53.56,18.073,71.633,3.477777778,0.25,2664
08-02-2013,1433.098,31.622,14.591,46.213,2.8,-0.81,972
09-02-2013,1227.672,14.191,17.025,31.216,2.133333333,-1.99,5436
10-02-2013,1130.246,80.717,43.27,123.987,3.255555556,-3.3,16344
11-02-2013,1376.736,228.319,42.28,270.599,5.077777778,-2.7,13356
12-02-2013,1439.26,69.858,16.312,86.17,3.3,-1.63,5040
13-02-2013,1480.401,14.674,23.397,38.071,1.955555556,-1.88,6480
14-02-2013,1481.417,119.019,41.343,160.362,3.466666667,-1.81,11412
15-02-2013,1448.322,33.536,19.482,53.018,2.666666667,-0.02,1584
16-02-2013,1216.025,6.593,16.205,22.798,1.611111111,1.78,0
17-02-2013,1127.834,7.142,21.564,28.706,2.077777778,1.65,864
18-02-2013,1406.563,29.527,34.831,64.358,2.066666667,0.7,4536
19-02-2013,1399.59,154.24,19.467,173.707,3.744444444,0.34,0
20-02-2013,1416.314,118.615,27.429,146.044,3.833333333,-1.18,4536
21-02-2013,1454.188,87.146,36.575,123.721,4.144444444,-2.49,4788
22-02-2013,1416.7,133.815,30.355,164.17,4.6,-3.69,4068
23-02-2013,1216.535,228.057,13.407,241.464,4.511111111,-3.08,216
24-02-2013,1126.914,131.605,11.171,142.776,3.2,-0.81,828
25-02-2013,1420.191,112.073,15.785,127.858,3.555555556,0.46,0
26-02-2013,1450.488,57.125,15.729,72.854,3.188888889,0.96,720
27-02-2013,1461.837,14.293,21.571,35.864,2.755555556,1.18,1908
28-02-2013,1421.426,55.735,24.174,79.909,2.577777778,1.57,2772
01-03-2013,1372.02,93.148,27.875,121.023,3.266666667,1.74,5148
02-03-2013,1143.686,111.234,84.945,196.179,3.022222222,0.97,20340
03-03-2013,1062.452,113.621,82.995,196.616,3.344444444,1.5,15768
04-03-2013,1364.964,82.067,130.413,212.48,3.322222222,2.59,34812
05-03-2013,1359.027,84.992,132.054,217.046,3.166666667,5.17,36036
06-03-2013,1365.104,57.594,111.856,169.45,2.75,6.52,30960
07-03-2013,1359.518,224.2,72.133,296.333,3.866666667,6.74,6876
08-03-2013,1343.251,265.687,80.983,346.67,4.522222222,5.34,6912
09-03-2013,1160.281,197.591,49.142,246.733,4.477777778,4.19,5400
10-03-2013,1070.617,187.672,47.758,235.43,4.833333333,0.87,2880
11-03-2013,1394.744,116.369,27.851,144.22,3.888888889,-2.26,756
12-03-2013,1428.073,58.433,37.771,96.204,3.733333333,-2.84,7128
13-03-2013,1425.143,21.146,33.989,55.135,2.266666667,-4.43,17748
14-03-2013,1420.149,28.595,62.718,91.313,2.288888889,-3.6,17244
15-03-2013,1406.081,47.822,95.516,143.338,2.644444444,-3.19,26496
16-03-2013,1192.547,226.415,124.196,350.611,4.833333333,0.4,25344
17-03-2013,1048.639,355.557,71.098,426.655,5.388888889,1.71,11916
18-03-2013,1336.399,217.252,41.638,258.89,4.166666667,1.9,6552
19-03-2013,1391.853,102.054,53.366,155.42,3.777777778,0.92,2124
20-03-2013,1411.346,73.405,53.404,126.809,3.644444444,0.8,3420
21-03-2013,1407.382,40.815,51.012,91.827,2.944444444,0.26,3996
22-03-2013,1383.17,208.389,105.826,314.215,4.6,-0.33,14292
23-03-2013,1200.663,413.845,83.618,497.463,7.033333333,-3.06,21132
24-03-2013,1105.345,369.604,111.143,480.747,6.777777778,-2.62,27720
25-03-2013,1340.939,362.866,78.732,441.598,6.577777778,-2.06,26892
26-03-2013,1357.46,238.241,81.603,319.844,5.155555556,-1.71,25344
27-03-2013,1360.931,190.15,91.094,281.244,4.622222222,-1.07,24516
28-03-2013,1343.532,95.495,74.997,170.492,3.844444444,0.13,7272
29-03-2013,1080.715,37.969,64.355,102.324,2.877777778,0.29,3312
30-03-2013,1092.932,20.545,,,2.544444444,0.73,3348
31-03-2013,1002.856,39.624,,,3.033333333,0.25,6768
01-04-2013,1034.891,63.454,128.002,191.456,3.3,0.28,26892
02-04-2013,1345.605,122.047,107.823,229.87,4.177777778,0.73,20988
03-04-2013,1392.167,170.664,75.938,246.602,4.744444444,1.58,13176
04-04-2013,1413.628,133.071,104.692,237.763,4.411111111,2.08,15516
05-04-2013,1407.873,76.265,35.106,111.371,3.433333333,1.71,0
06-04-2013,1189.98,38.77,51.115,89.885,2.744444444,2.79,7272
07-04-2013,1065.085,42.472,113.686,156.158,2.422222222,2.92,28080
08-04-2013,1361.105,96.848,124.439,221.287,3.388888889,4.11,19800
09-04-2013,1376.079,164.401,90.156,254.557,4.311111111,5.46,8856
10-04-2013,1386.803,85.189,74.005,159.194,4.222222222,6.71,1728
11-04-2013,1370.114,107.345,57.516,164.861,4.077777778,9.33,1476
12-04-2013,1330.657,135.663,91.288,226.951,5,9.86,10800
13-04-2013,1099.128,195.974,105.89,301.864,5.155555556,9.41,12384
14-04-2013,1026.336,110.457,132.771,243.228,3.288888889,13.01,19548
15-04-2013,1295.701,117.817,166.529,284.346,3.333333333,16.16,33048
16-04-2013,1347.112,92.473,120.058,212.531,3.033333333,15.2,17424
17-04-2013,1352.204,83.615,140.564,224.179,2.8,15.98,20556
18-04-2013,1319.849,324.587,144.654,469.241,5.633333333,16.27,29664
19-04-2013,1300.419,157.986,75.407,233.393,4.1,10.27,11232
20-04-2013,1105.738,86.463,89.739,176.202,4.022222222,7.2,30780
21-04-2013,1008.826,73.87,116.257,190.127,3.155555556,9.9,24696
22-04-2013,1312.209,46.955,95.569,142.524,2.811111111,11.19,19944
23-04-2013,1305.94,194.195,125.845,320.04,4.188888889,11.83,11988
24-04-2013,1330.709,100.646,180.642,281.288,3.1,13.75,40788
25-04-2013,1338.207,39.618,165.115,204.733,2.144444444,16.02,27540
26-04-2013,1309.994,96.918,114.018,210.936,3.477777778,14.12,15552
27-04-2013,1106.43,81.658,62.057,143.715,4,7.1,1476
28-04-2013,1021.551,36.764,93.4,130.164,2.433333333,7.68,20736
29-04-2013,1299.276,170.675,87.743,258.418,3.677777778,9.54,11052
30-04-2013,1317.183,76.782,93.325,170.107,3.166666667,9.84,15120
01-05-2013,1004.86,57.722,134.309,192.031,3.233333333,11.19,24048
02-05-2013,1280.019,72.055,96.999,169.054,3.2,12.29,6516
03-05-2013,1296.473,36.11,106.336,142.446,2.488888889,12.38,24768
04-05-2013,1106.577,62.087,131.373,193.46,2.8,12.51,33048
05-05-2013,1005.52,40.282,181.631,221.913,2.4,13.83,42876
06-05-2013,1299.818,63.526,157.684,221.21,2.933333333,15.88,32328
07-05-2013,1333.693,78.471,89.723,168.194,2.877777778,15.54,11664
08-05-2013,1326.54,63.391,161.455,224.846,3.044444444,17.02,28584
09-05-2013,1029.826,59.117,127.245,186.362,2.8,15.89,14292
10-05-2013,1183.877,123.713,96.005,219.718,3.955555556,13.48,10260
11-05-2013,1094.466,75.962,94.88,170.842,3.5,11.92,13464
12-05-2013,999.825,99.495,117.662,217.157,4.15,9.84,15012
13-05-2013,1294.342,148.164,81.794,229.958,4.275,10.31,9792
14-05-2013,1312.383,100.217,140.774,240.991,3.555555556,11.93,16848
15-05-2013,1300.191,145.053,158.605,303.658,3.688888889,15.4,28944
16-05-2013,1305.024,104.93,114.32,219.25,3.288888889,16.05,18684
17-05-2013,1284.766,78.771,100.436,179.207,3.511111111,15.72,15840
18-05-2013,1078.711,78.889,128.971,207.86,3.166666667,12.72,12384
19-05-2013,939.305,46.538,130.014,176.552,3.088888889,12.81,28944
20-05-2013,952.727,80.383,110.032,190.415,3.577777778,12.45,6768
21-05-2013,1278.721,73.061,114.522,187.583,3.577777778,12.35,10944
22-05-2013,1303.334,284.96,62.261,347.221,5.277777778,9.04,936
23-05-2013,1326.926,57.184,115.916,173.1,3.2,7.52,16524
24-05-2013,1297.862,31.673,111.633,143.306,2.644444444,8.04,14436
25-05-2013,1076.837,117.78,104.253,222.033,3.588888889,8.52,11160
26-05-2013,1018.874,216.622,47.51,264.132,5.366666667,9.26,0
27-05-2013,1312.264,64.874,101.03,165.904,3.644444444,11.48,19980
28-05-2013,1305.03,45.633,167.721,213.354,2.533333333,13.47,25812
29-05-2013,1314.747,47.246,73.389,120.635,3.177777778,11.6,4644
30-05-2013,1098.099,80.091,104.485,184.576,2.811111111,13.09,14076
31-05-2013,1194.177,217.785,69.227,287.012,5.011111111,14.74,13428
01-06-2013,1031.124,232.191,51.37,283.561,4.744444444,13.25,1116
02-06-2013,902.859,335.581,102.566,438.147,5.766666667,11.62,15480
03-06-2013,1214.141,199.18,113.787,312.967,4.277777778,11.35,21744
04-06-2013,1265.2,85.863,160.435,246.298,3.188888889,13.77,32940
05-06-2013,1277.493,41.861,198.15,240.011,2.633333333,15.67,46044
06-06-2013,1274.375,36.6,199.384,235.984,2.455555556,17.08,50256
07-06-2013,1262.887,29.938,185.424,215.362,2.211111111,18.19,46116
08-06-2013,1065.044,45.098,184.056,229.154,2.722222222,18.16,41004
09-06-2013,971.738,44.83,135.025,179.855,3.1,15.89,21420
10-06-2013,1258.977,34.973,105.381,140.354,2.9,14.7,27432
11-06-2013,1287.7,17.138,152.641,169.779,2.1,15.52,33084
12-06-2013,1298.307,73.27,154.902,228.172,2.988888889,18.36,26928
13-06-2013,1289.905,165.61,161.247,326.857,4.288888889,19.67,22356
14-06-2013,1235.415,128.079,145.845,273.924,3.811111111,14.74,17964
15-06-2013,1045.69,174.478,166.466,340.944,4.1,16.79,32400
16-06-2013,947.157,131.536,180.661,312.197,3.555555556,17.14,29412
17-06-2013,1296.348,45.483,195.625,241.108,2.7,20.63,45180
18-06-2013,1328.223,42.101,193.541,235.642,2.644444444,23.89,45108
19-06-2013,1332.107,89.852,183.087,272.939,3.533333333,25.92,40428
20-06-2013,1323.408,72.514,156.109,228.623,3.555555556,23.02,33588
21-06-2013,1241.676,213.912,150.829,364.741,4.722222222,18.86,24084
22-06-2013,1065.222,156.131,140.864,296.995,4.1,18.48,22572
23-06-2013,959.418,174.394,126.817,301.211,5.011111111,16.74,17244
24-06-2013,1263.825,75.421,105.581,181.002,3.777777778,15,9720
25-06-2013,1255.952,153.237,78.616,231.853,4.344444444,12.54,2520
26-06-2013,1237.281,207.452,119.949,327.401,4.5,12.15,8604
27-06-2013,1280.278,69.322,110.938,180.26,2.933333333,12.54,12060
28-06-2013,1264.697,72.379,121.132,193.511,3.277777778,13.26,14220
29-06-2013,1037.834,164.649,87.244,251.893,4.288888889,13.94,6444
30-06-2013,945.689,102.721,145.669,248.39,3.322222222,13.28,18720
01-07-2013,1249.752,88.984,184.643,273.627,3.011111111,17.32,29412
02-07-2013,1285.662,33.794,188.047,221.841,2.388888889,18.04,37548
03-07-2013,1292.684,72.237,94.737,166.974,3.622222222,18.93,11484
04-07-2013,1303.686,26.835,118.355,145.19,2.833333333,18.63,10116
05-07-2013,1268.937,30.267,132.874,163.141,2.611111111,19.01,25308
06-07-2013,1063.859,32.562,188.458,221.02,2.566666667,18.89,47772
07-07-2013,969.737,38.897,197.394,236.291,2.811111111,19.83,51480
08-07-2013,1280.343,42.784,201.135,243.919,3.044444444,20.4,51948
09-07-2013,1305.309,31.469,195.691,227.16,2.777777778,20.28,50652
10-07-2013,1278.179,118.641,174.394,293.035,3.755555556,18.09,33840
11-07-2013,1273.06,78.988,146.185,225.173,3.544444444,16.45,22428
12-07-2013,1254.568,34.973,170.644,205.617,2.733333333,16.3,24696
13-07-2013,1044.867,51.897,181.094,232.991,2.844444444,17.6,39636
14-07-2013,952.337,75.881,158.661,234.542,3.122222222,16.89,19584
15-07-2013,1248.738,38.36,187.018,225.378,2.666666667,17.8,40716
16-07-2013,1285.767,20.636,196.037,216.673,2.088888889,19.67,45324
17-07-2013,1295.885,29.274,184.941,214.215,2.422222222,21,36540
18-07-2013,1296.646,54.61,185.537,240.147,3.033333333,21.89,43776
19-07-2013,1252.492,111.325,186.212,297.537,4.066666667,21.12,44640
20-07-2013,1061.693,41.309,178.535,219.844,2.955555556,20.69,42012
21-07-2013,983.663,32.487,204.441,236.928,2.255555556,22.46,53244
22-07-2013,1280.555,24.172,197.601,221.773,1.855555556,24.3,51192
23-07-2013,1292.027,50.439,173.505,223.944,2.688888889,23.55,42624
24-07-2013,1296.148,44.267,130.122,174.389,2.777777778,21.33,25920
25-07-2013,1317.171,12.119,155.787,167.906,2.077777778,22.44,34020
26-07-2013,1293.677,21.389,152.87,174.259,2.022222222,24.01,28116
27-07-2013,1088.862,40.678,173.685,214.363,2.233333333,25.8,41544
28-07-2013,991.371,99.354,136.815,236.169,3.433333333,24.15,21168
29-07-2013,1266.935,47.492,83.937,131.429,2.822222222,19.9,8568
30-07-2013,1241.942,138.28,142.75,281.03,4.266666667,19.24,26136
31-07-2013,1240.056,146.445,126.546,272.991,4.344444444,20.09,18108
01-08-2013,1318.543,38.122,185.415,223.537,2.566666667,23.15,41868
02-08-2013,1314.423,78.589,190.983,269.572,2.855555556,27.09,49392
03-08-2013,1110.478,98.57,151.469,250.039,3.522222222,24.31,29052
04-08-2013,1013.331,27.76,140.934,168.694,2.222222222,21.25,27828
05-08-2013,1293.084,67.812,177.564,245.376,2.966666667,23.01,43920
06-08-2013,1315.468,91.39,150.527,241.917,3.488888889,22.29,32616
07-08-2013,1308.647,65.93,111.847,177.777,3.022222222,19.9,11484
08-08-2013,1291.984,79.666,93.371,173.037,3.077777778,18.72,9828
09-08-2013,1254.462,19.564,89.341,108.905,2.211111111,17.07,19548
10-08-2013,1088.538,81.408,144.125,225.533,3.055555556,17.75,26712
11-08-2013,990.552,99.216,140.225,239.441,3.333333333,16.56,20988
12-08-2013,1264.423,94.114,133.53,227.644,3.177777778,17.07,19728
13-08-2013,1281.806,148.391,134.048,282.439,3.933333333,15.14,24912
14-08-2013,1270.136,110.763,147.257,258.02,3,14.61,29952
15-08-2013,1230.894,41.649,161.266,202.915,2.433333333,16.49,32580
16-08-2013,1235.737,67.69,177.432,245.122,2.722222222,20.53,41976
17-08-2013,1064.704,50.787,150.753,201.54,2.688888889,20.37,27288
18-08-2013,1003.82,139.001,104.76,243.761,3.588888889,19.73,10080
19-08-2013,1279.894,65.016,71.198,136.214,2.866666667,16.86,6588
20-08-2013,1262.606,43.807,112.443,156.25,2.433333333,15.41,15948
21-08-2013,1265.775,15.984,159.203,175.187,2.022222222,16.29,32364
22-08-2013,1277.201,22.69,164.176,186.866,2.166666667,17.59,34632
23-08-2013,1273.278,84.022,120.405,204.427,3.144444444,18.64,25020
24-08-2013,1089.364,153.599,134.245,287.844,3.644444444,18.24,31608
25-08-2013,1005.29,168.659,80.066,248.725,3.933333333,17.37,23904
26-08-2013,1291.821,148.245,110.897,259.142,3.8,16.96,30420
27-08-2013,1306.896,60.838,95.038,155.876,2.8,16.44,13320
28-08-2013,1295.979,21.264,112.823,134.087,1.844444444,16.7,21996
29-08-2013,1285.918,11.641,148.324,159.965,1.655555556,16.7,31788
30-08-2013,1267.145,35.407,145.143,180.55,2.177777778,17.66,32220
31-08-2013,1072.235,125.602,105.095,230.697,3.611111111,16.78,12132
01-09-2013,1018.549,189.585,104.101,293.686,3.966666667,14.09,14328
02-09-2013,1329.525,338.654,73.854,412.508,5.544444444,15.3,5976
03-09-2013,1344.162,85.246,103.562,188.808,3.144444444,17.39,11952
04-09-2013,1344.665,22.179,136.972,159.151,2.133333333,18.49,24516
05-09-2013,1352.091,96.945,165.77,262.715,3.244444444,20.05,42984
06-09-2013,1330.415,143.776,159.558,303.334,3.533333333,20.72,40896
07-09-2013,1111.058,73.324,122.7,196.024,2.633333333,19.23,26136
08-09-2013,1023.103,101.367,69.315,170.682,3.222222222,16.64,7632
09-09-2013,1315.33,96.836,94.506,191.342,3.888888889,13.74,12420
10-09-2013,1346.696,131.483,53.687,185.17,4.377777778,11.9,3636
11-09-2013,1356.023,87.364,57.333,144.697,3.722222222,11.5,3564
12-09-2013,1343.379,20.095,60.91,81.005,2.666666667,12.55,3780
13-09-2013,1321.844,34.813,77.841,112.654,2.744444444,14.04,12420
14-09-2013,1122.69,84.101,60.274,144.375,3.322222222,14.89,10836
15-09-2013,1037.48,107.882,65.003,172.885,3.222222222,14.09,6768
16-09-2013,1348.881,202.639,52.846,255.485,4.577777778,12.02,7704
17-09-2013,1376.859,183.778,98.993,282.771,4.888888889,10.11,20808
18-09-2013,1382.113,97.357,45.553,142.91,4.355555556,10.83,2916
19-09-2013,1368.321,109.449,82.166,191.615,3.866666667,11.02,9432
20-09-2013,1353.114,88.18,46.15,134.33,3.7,12.54,2052
21-09-2013,1109.983,41.542,81.734,123.276,2.155555556,13.01,11880
22-09-2013,1034.784,147.459,89.46,236.919,3.1,14,12204
23-09-2013,1337.004,187.236,73.494,260.73,3.844444444,15.46,8064
24-09-2013,1343.883,44.893,96.79,141.683,2.277777778,13.79,13500
25-09-2013,1345.291,42.94,85.92,128.86,2.444444444,12.47,9216
26-09-2013,1357.468,69.414,55.844,125.258,2.911111111,11.58,7632
27-09-2013,1320.766,32.952,99.215,132.167,2.333333333,10.37,23832
28-09-2013,1107.352,76.345,120.002,196.347,3.011111111,10.26,27864
29-09-2013,1058.327,254.499,113.07,367.569,4.977777778,10.45,31428
30-09-2013,1340.561,207.27,102.334,309.604,4.177777778,9.41,27936
01-10-2013,1356.25,151.379,103.343,254.722,3.566666667,9.23,30780
02-10-2013,1356.806,214.145,132.357,346.502,4.322222222,8.34,34200
03-10-2013,1114.298,307.258,134.028,441.286,5.344444444,8.48,34812
04-10-2013,1243.239,210.346,71.536,281.882,4.355555556,10.08,13176
05-10-2013,1102.931,44.746,37.333,82.079,2.344444444,11.73,504
06-10-2013,1029.171,14.973,38.165,53.138,1.6,12.09,1872
07-10-2013,1332.582,21.54,67.05,88.59,1.755555556,12.54,11016
08-10-2013,1355.787,31.485,56.169,87.654,1.722222222,12.45,6480
09-10-2013,1368.275,107.319,33.767,141.086,3.255555556,12.76,828
10-10-2013,1375.585,51.156,36.995,88.151,3.077777778,8.84,6012
11-10-2013,1390.856,216.712,24.75,241.462,3.255555556,9.24,2664
12-10-2013,1156.703,115.496,32.451,147.947,2.722222222,8.46,2556
13-10-2013,1059.1,88.603,80.513,169.116,3.155555556,7.89,16416
14-10-2013,1359.007,97.273,65.9,163.173,3.277777778,9.66,13320
15-10-2013,1388.107,84.746,38.206,122.952,3.333333333,9.9,1152
16-10-2013,1386.258,46.623,37.985,84.608,2.911111111,8.99,1620
17-10-2013,1439.136,382.307,55.496,437.803,6.088888889,11.43,7200
